image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
260507VMLG_1_4.png,01_Good,01_Good,63.16,02_Out_of_Focus,55.88,False,MISMATCH,10.0,False,55.88,True,8.0,False,6.15,False,0.0,False,22.27,False
260507YJLD_1_1.png,01_Good,02_Out_of_Focus,68.55,01_Good,55.39,False,MISMATCH,55.39,True,0.0,False,12.17,False,7.84,False,0.0,False,22.34,False
260508CSN2_1_9.png,01_Good,01_Good,74.72,01_Good,47.72,True,WEAK_MATCH,47.72,False,0.0,False,2.59,False,7.25,False,0.0,False,22.07,False
260508DPJC_1_2.png,01_Good,01_Good,81.15,01_Good,81.08,True,STRONG_MATCH,81.08,True,0.0,False,5.31,False,9.22,False,5.27,False,21.71,False
260508E9TV_1_2.png,01_Good,01_Good,97.44,03_Tracking_Error,77.31,False,MISMATCH,10.0,False,50.83,True,77.31,True,4.04,False,4.02,False,3.39,False
260508FJSK_1_2.png,01_Good,01_Good,80.75,01_Good,66.88,True,STRONG_MATCH,66.88,True,0.0,False,13.8,False,6.89,False,3.62,False,22.15,False
260508HAQ2_1_2.png,01_Good,01_Good,89.59,01_Good,70.93,True,STRONG_MATCH,70.93,True,0.0,False,17.47,False,6.55,False,0.0,False,22.2,False
260508JO23_1_2.png,01_Good,01_Good,51.87,01_Good,72.23,True,STRONG_MATCH,72.23,True,0.0,False,13.18,False,7.12,False,0.0,False,22.44,False
260508LY6T_1_1.png,01_Good,01_Good,51.82,01_Good,62.74,True,STRONG_MATCH,62.74,True,0.0,False,2.04,False,9.78,False,0.0,False,22.22,False
260508SDDG_1_2.png,01_Good,01_Good,77.42,03_Tracking_Error,68.13,False,MISMATCH,15.33,False,0.0,False,68.13,True,6.95,False,13.4,False,3.32,False
260508TV3G_1_2.png,01_Good,01_Good,75.55,01_Good,41.71,True,WEAK_MATCH,41.71,False,22.23,False,5.0,False,17.55,False,0.0,False,22.58,False
260509D6IM_1_1.png,01_Good,01_Good,77.88,03_Tracking_Error,51.57,False,MISMATCH,18.37,False,0.0,False,51.57,True,7.35,False,0.0,False,3.35,False
260509M4QG_1_2.png,01_Good,01_Good,94.63,01_Good,68.1,True,STRONG_MATCH,68.1,True,0.0,False,44.28,False,6.48,False,0.0,False,22.58,False
260509YJAM_1_1.png,01_Good,01_Good,83.45,01_Good,42.93,True,WEAK_MATCH,42.93,False,19.38,False,5.0,False,17.66,False,0.0,False,3.39,False
26051017OV_1_2.png,01_Good,01_Good,66.4,01_Good,60.61,True,STRONG_MATCH,60.61,True,0.0,False,14.98,False,23.48,False,0.0,False,22.58,False
260510576I_1_2.png,01_Good,01_Good,88.37,01_Good,54.66,True,STRONG_MATCH,54.66,True,0.0,False,46.57,False,18.7,False,0.0,False,22.58,False
260510L3TG_1_1.png,01_Good,01_Good,73.42,02_Out_of_Focus,75.5,False,MISMATCH,10.0,False,75.5,True,5.0,False,6.65,False,9.32,False,29.01,False
260510PZR7_1_1.png,01_Good,01_Good,89.54,01_Good,47.34,True,WEAK_MATCH,47.34,False,0.0,False,20.68,False,0.0,False,4.93,False,4.43,False
260510ZTBS_1_2.png,01_Good,01_Good,70.77,01_Good,44.57,True,WEAK_MATCH,44.57,False,4.07,False,5.0,False,29.82,False,0.0,False,22.58,False
260511162T_1_2.png,01_Good,01_Good,61.2,01_Good,67.31,True,STRONG_MATCH,67.31,True,0.0,False,37.04,False,5.19,False,10.29,False,3.37,False
26051144SS_1_2.png,01_Good,01_Good,95.07,02_Out_of_Focus,79.36,False,MISMATCH,10.0,False,79.36,True,58.22,True,4.48,False,8.02,False,22.58,False
2605116797_4.png,01_Good,01_Good,67.61,03_Tracking_Error,73.34,False,MISMATCH,17.74,False,0.0,False,73.34,True,6.24,False,3.51,False,3.34,False
260511F3EG_1_2.png,01_Good,01_Good,94.54,01_Good,49.07,True,WEAK_MATCH,49.07,False,0.0,False,3.3,False,19.51,False,0.0,False,23.5,False
2605122057_1_8.png,01_Good,01_Good,71.08,01_Good,78.34,True,STRONG_MATCH,78.34,True,0.0,False,1.94,False,9.02,False,0.0,False,22.58,False
260512416I_10.png,01_Good,01_Good,71.81,01_Good,76.66,True,STRONG_MATCH,76.66,True,0.0,False,43.78,False,8.31,False,1.87,False,21.88,False
2605137521_1_2.png,01_Good,01_Good,53.15,03_Tracking_Error,72.05,False,MISMATCH,16.01,False,0.0,False,72.05,True,6.6,False,13.48,False,3.33,False
260522275C_1_2.png,01_Good,01_Good,87.47,01_Good,73.19,True,STRONG_MATCH,73.19,True,0.0,False,54.74,True,7.5,False,0.0,False,22.03,False
26052697R1_1_2.png,01_Good,01_Good,83.63,01_Good,66.83,True,STRONG_MATCH,66.83,True,0.0,False,32.22,False,12.75,False,0.0,False,22.58,False
