image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
260508JO23_1_2.png,01_Good,01_Good,51.87,01_Good,84.75,True,STRONG_MATCH,84.75,True,23.58,False,4.22,False,5.2,False,0.0,False,22.44,False
260508LY6T_1_1.png,01_Good,01_Good,51.82,01_Good,73.74,True,STRONG_MATCH,73.74,True,33.05,False,0.0,False,6.42,False,2.97,False,22.22,False
260508SDDG_1_2.png,01_Good,01_Good,77.42,01_Good,80.56,True,STRONG_MATCH,80.56,True,26.39,False,5.0,False,6.95,False,17.24,False,22.13,False
260508TV3G_1_2.png,01_Good,01_Good,75.55,01_Good,56.14,True,STRONG_MATCH,56.14,True,23.63,False,3.19,False,8.41,False,0.0,False,22.58,False
260509D6IM_1_1.png,01_Good,01_Good,77.88,01_Good,82.95,True,STRONG_MATCH,82.95,True,23.73,False,0.0,False,5.86,False,6.44,False,22.32,False
260509M4QG_1_2.png,01_Good,01_Good,94.63,02_Out_of_Focus,23.54,False,MISMATCH,23.09,False,23.54,False,20.06,False,1.69,False,0.0,False,22.58,False
260509YJAM_1_1.png,01_Good,01_Good,83.45,01_Good,62.06,True,STRONG_MATCH,62.06,True,24.75,False,11.4,False,9.6,False,0.0,False,22.58,False
26051017OV_1_2.png,01_Good,01_Good,66.4,02_Out_of_Focus,31.9,False,MISMATCH,20.84,False,31.9,False,23.76,False,16.5,False,0.0,False,22.58,False
260510576I_1_2.png,01_Good,01_Good,88.37,01_Good,69.55,True,STRONG_MATCH,69.55,True,24.0,False,9.51,False,7.92,False,0.0,False,22.58,False
260510L3TG_1_1.png,01_Good,01_Good,73.42,05_No_Star,79.74,False,MISMATCH,37.65,False,48.79,False,5.0,False,6.65,False,79.74,True,29.01,False
260510PZR7_1_1.png,01_Good,01_Good,89.54,01_Good,55.88,True,STRONG_MATCH,55.88,True,25.0,False,5.0,False,0.0,False,17.24,False,29.55,False
260510ZTBS_1_2.png,01_Good,01_Good,70.77,01_Good,54.23,True,STRONG_MATCH,54.23,True,31.33,False,1.63,False,23.03,False,0.0,False,22.58,False
260511162T_1_2.png,01_Good,01_Good,61.2,01_Good,91.71,True,STRONG_MATCH,91.71,True,26.04,False,0.0,False,5.19,False,16.65,False,22.44,False
26051144SS_1_2.png,01_Good,01_Good,95.07,01_Good,58.52,True,STRONG_MATCH,58.52,True,51.62,True,0.0,False,4.48,False,15.18,False,22.58,False
2605116797_4.png,01_Good,01_Good,67.61,01_Good,83.77,True,STRONG_MATCH,83.77,True,25.82,False,1.19,False,6.24,False,15.49,False,22.25,False
260511F3EG_1_2.png,01_Good,01_Good,94.54,02_Out_of_Focus,27.6,False,MISMATCH,18.78,False,27.6,False,23.5,False,7.9,False,0.0,False,23.5,False
2605122057_1_8.png,01_Good,01_Good,71.08,01_Good,84.99,True,STRONG_MATCH,84.99,True,21.04,False,0.0,False,0.0,False,0.0,False,22.58,False
260512416I_10.png,01_Good,01_Good,71.81,01_Good,90.44,True,STRONG_MATCH,90.44,True,25.91,False,0.0,False,8.31,False,15.46,False,21.88,False
2605137521_1_2.png,01_Good,01_Good,53.15,01_Good,83.89,True,STRONG_MATCH,83.89,True,23.39,False,5.77,False,6.6,False,17.24,False,22.19,False
260522275C_1_2.png,01_Good,01_Good,87.47,01_Good,85.41,True,STRONG_MATCH,85.41,True,27.03,False,4.43,False,7.5,False,12.65,False,22.03,False
26052697R1_1_2.png,01_Good,01_Good,83.63,01_Good,24.76,True,WEAK_MATCH,24.76,False,19.04,False,22.72,False,5.62,False,0.0,False,22.58,False
