image_name,true_class,cnn_predicted_class,cnn_confidence_pct,filter_top_class,filter_top_score_pct,is_matched,agreement_status,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite
2607027VZF_2175.png,02_Out_of_Focus,02_Out_of_Focus,93.52,05_No_Star,86.89,False,MISMATCH,5.0,False,2.0,False,5.0,False,0.0,False,86.89,True,22.58,False
2607027VZF_2176.png,02_Out_of_Focus,02_Out_of_Focus,98.0,01_Good,85.86,False,MISMATCH,85.86,True,2.0,False,5.0,False,4.68,False,23.38,False,22.54,False
2607027VZF_2364.png,02_Out_of_Focus,02_Out_of_Focus,96.92,01_Good,64.28,False,MISMATCH,64.28,True,34.39,False,5.0,False,4.93,False,5.74,False,22.49,False
2607027VZF_2371.png,02_Out_of_Focus,02_Out_of_Focus,96.34,05_No_Star,86.89,False,MISMATCH,5.0,False,2.0,False,5.0,False,4.81,False,86.89,True,25.83,False
260704R43Z_1_2.png,02_Out_of_Focus,02_Out_of_Focus,97.32,01_Good,78.0,False,MISMATCH,78.0,True,13.98,False,0.0,False,0.0,False,5.74,False,23.87,False
260704RBZH_1_1.png,02_Out_of_Focus,02_Out_of_Focus,94.15,05_No_Star,86.89,False,MISMATCH,5.0,False,2.0,False,5.0,False,5.16,False,86.89,True,22.45,False
FILE_CURRENT_FOCUS12058 (22).png,02_Out_of_Focus,02_Out_of_Focus,96.73,02_Out_of_Focus,52.75,True,STRONG_MATCH,11.44,False,52.75,True,34.06,False,14.17,False,0.14,False,9.68,False
FILE_CURRENT_FOCUS12058 (24).png,02_Out_of_Focus,02_Out_of_Focus,95.26,02_Out_of_Focus,62.92,True,STRONG_MATCH,35.98,False,62.92,True,0.0,False,11.52,False,0.0,False,10.03,False
FILE_CURRENT_FOCUS12058 (36).png,02_Out_of_Focus,02_Out_of_Focus,97.5,02_Out_of_Focus,57.39,True,STRONG_MATCH,8.1,False,57.39,True,29.2,False,12.37,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12058 (37).png,02_Out_of_Focus,02_Out_of_Focus,97.69,02_Out_of_Focus,51.7,True,STRONG_MATCH,26.18,False,51.7,True,14.41,False,9.99,False,0.0,False,22.58,False
FILE_CURRENT_FOCUS12058 (61).png,02_Out_of_Focus,02_Out_of_Focus,85.98,02_Out_of_Focus,47.9,True,WEAK_MATCH,17.38,False,47.9,False,0.0,False,14.55,False,0.29,False,9.68,False
FILE_CURRENT_FOCUS12058 (62).png,02_Out_of_Focus,02_Out_of_Focus,85.98,02_Out_of_Focus,47.9,True,WEAK_MATCH,17.38,False,47.9,False,0.0,False,14.55,False,0.29,False,9.68,False
FILE_CURRENT_FOCUS12058 (7).png,02_Out_of_Focus,02_Out_of_Focus,97.21,02_Out_of_Focus,44.68,True,WEAK_MATCH,25.62,False,44.68,False,10.89,False,13.13,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12058 (8).png,02_Out_of_Focus,02_Out_of_Focus,96.49,01_Good,43.63,False,MISMATCH,43.63,False,43.01,False,2.39,False,14.55,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12058 (9).png,02_Out_of_Focus,02_Out_of_Focus,95.42,02_Out_of_Focus,49.74,True,WEAK_MATCH,16.16,False,49.74,False,27.11,False,14.55,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12408 (13).png,02_Out_of_Focus,02_Out_of_Focus,93.89,02_Out_of_Focus,58.17,True,STRONG_MATCH,29.59,False,58.17,True,1.24,False,11.91,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12408 (14).png,02_Out_of_Focus,02_Out_of_Focus,97.0,02_Out_of_Focus,47.37,True,WEAK_MATCH,12.25,False,47.37,False,28.43,False,12.62,False,0.0,False,9.68,False
FILE_CURRENT_FOCUS12408 (42).png,02_Out_of_Focus,02_Out_of_Focus,94.58,03_Tracking_Error,59.21,False,MISMATCH,8.25,False,49.04,False,59.21,True,11.94,False,0.0,False,12.76,False
